,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
37,SRC-PG18-WINDOW-001,PostgreSQL 18 — Window Functions,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-window.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-15,CRBIO01-2026-ATI; SETEC-2026-ATI,"ROW_NUMBER, RANK, DENSE_RANK, PERCENT_RANK, CUME_DIST, NTILE, LAG, LEAD, FIRST_VALUE, LAST_VALUE, NTH_VALUE",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Funções internas precisam de OVER; agregações comuns também podem operar como janela.
38,SRC-MS-RANKING-001,Microsoft Learn — Funções de classificação (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/functions/ranking-functions-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-15,CRBIO01-2026-ATI; SETEC-2026-ATI,"ROW_NUMBER, RANK, DENSE_RANK e NTILE em SQL Server",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar como conferência cruzada; detalhes são T-SQL.
39,SRC-PG18-INSERT-TUTORIAL-001,PostgreSQL 18 — Populating a Table With Rows,Documentação técnica oficial,P2,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/tutorial-populate.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-16,CRBIO01-2026-ATI; SETEC-2026-ATI,Exemplos introdutórios de INSERT com e sem lista explícita de colunas,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Complementa SRC-PG18-INSERT-001 com explicação didática oficial.
40,SRC-PG18-DEFAULT-001,PostgreSQL 18 — Default Values,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-default.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-16; TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,"Efeito de omissão de coluna, DEFAULT e valor nulo quando não há default declarado",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para valores padrão durante INSERT.
41,SRC-PG18-GENCOL-001,PostgreSQL 18 — Generated Columns,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-generated-columns.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-16; TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,Comportamento conceitual de colunas geradas em INSERT/UPDATE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Não confundir coluna gerada com DEFAULT ou identity.
42,SRC-PG18-CONSTRAINTS-INSERT-001,PostgreSQL 18 — Constraints,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-constraints.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-16; TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,"NOT NULL, UNIQUE, PRIMARY KEY, FOREIGN KEY e CHECK aplicados à aceitação/rejeição de INSERT",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Aprofundamento completo das constraints fica em TI-BD-003-21.
43,SRC-MS-INSERT-001,Microsoft Learn — INSERT (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/sql/t-sql/statements/insert-transact-sql/,SQL Server / T-SQL,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-16,CRBIO01-2026-ATI; SETEC-2026-ATI,"Conferência cruzada de INSERT de uma/múltiplas linhas, INSERT SELECT e recursos T-SQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Separar OUTPUT/TOP e demais particularidades T-SQL de SQL portátil.
44,SRC-PG18-UPDATE-TUTORIAL-001,PostgreSQL 18 — Updates,Documentação técnica oficial,P2,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/tutorial-update.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-17,CRBIO01-2026-ATI; SETEC-2026-ATI,Exemplo didático oficial de UPDATE com múltiplas colunas e WHERE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Complementa SRC-PG18-UPDATE-001.
45,SRC-MS-UPDATE-001,Microsoft Learn — UPDATE (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/queries/update-transact-sql?view=sql-server-ver17,SQL Server / T-SQL,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-17,CRBIO01-2026-ATI; SETEC-2026-ATI,"Conferência cruzada de UPDATE, SET, WHERE e recursos T-SQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,"TOP, operadores compostos e outras extensões são T-SQL."
46,SRC-PG18-DELETE-TUTORIAL-001,PostgreSQL 18 — Deleting Data,Documentação técnica oficial,P2,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/dml-delete.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-18,CRBIO01-2026-ATI; SETEC-2026-ATI,Explicação didática de DELETE com condição e sem WHERE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Complementa SRC-PG18-DELETE-001.
47,SRC-PG18-DROPTABLE-001,PostgreSQL 18 — DROP TABLE,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-droptable.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-18,CRBIO01-2026-ATI; SETEC-2026-ATI,Contraste entre excluir linhas e remover o objeto tabela,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,"DROP TABLE é DDL e remove a tabela, diferentemente de DELETE."
48,SRC-MS-DELETE-001,Microsoft Learn — DELETE (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/sql/t-sql/statements/delete-transact-sql,SQL Server / T-SQL,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-18,CRBIO01-2026-ATI; SETEC-2026-ATI,"Conferência cruzada de DELETE, WHERE, OUTPUT e DELETE com fontes adicionais",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,"TOP, OUTPUT e demais particularidades são T-SQL."
49,SRC-PG18-MERGE-001,PostgreSQL 18 — MERGE,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-merge.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19,CRBIO01-2026-ATI; SETEC-2026-ATI,MERGE; WHEN MATCHED; NOT MATCHED; BY SOURCE/TARGET; INSERT/UPDATE/DELETE; DO NOTHING; RETURNING; ordem das cláusulas,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base para MERGE em PostgreSQL 18.
50,SRC-PG18-ONCONFLICT-001,PostgreSQL 18 — INSERT / ON CONFLICT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-insert.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19,CRBIO01-2026-ATI; SETEC-2026-ATI,ON CONFLICT DO NOTHING/DO UPDATE; conflict target; excluded; atomicidade de INSERT-or-UPDATE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para UPSERT PostgreSQL e diferenças em relação a MERGE.
51,SRC-PG18-ISO-MERGE-001,PostgreSQL 18 — Transaction Isolation,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/transaction-iso.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19; TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,Diferença concorrencial entre INSERT ON CONFLICT e MERGE em Read Committed,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Evita afirmar incorretamente que MERGE e ON CONFLICT têm a mesma garantia concorrencial.
52,SRC-ORACLE26-MERGE-001,Oracle AI Database 26 — MERGE,Documentação técnica oficial,P1,Oracle,https://docs.oracle.com/en/database/oracle/oracle-database/26/sqlrf/MERGE.html,Oracle AI Database 26,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19,CRBIO01-2026-ATI; SETEC-2026-ATI,MERGE Oracle; update/insert; deterministicidade; origem e destino,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte de validação da questão Quadrix Q3274778.
53,SRC-MS-MERGE-001,Microsoft Learn — MERGE (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/statements/merge-transact-sql,SQL Server / T-SQL,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19,CRBIO01-2026-ATI; SETEC-2026-ATI,MERGE SQL Server; WHEN MATCHED; BY TARGET/SOURCE; OUTPUT; concorrência,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Separar sintaxe T-SQL das formas PostgreSQL/Oracle.
54,SRC-MYSQL84-UPSERT-001,MySQL 8.4 — INSERT ... ON DUPLICATE KEY UPDATE,Documentação técnica oficial,P1,Oracle / MySQL,https://dev.mysql.com/doc/refman/8.4/en/insert-on-duplicate.html,MySQL 8.4,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-19,CRBIO01-2026-ATI; SETEC-2026-ATI,Equivalente de upsert no MySQL por chave duplicada,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para comparação de dialetos; não apresentar como sintaxe padrão SQL.
55,SRC-PG18-TRANS-TUTORIAL-001,PostgreSQL 18 — Transactions Tutorial,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/tutorial-transactions.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,"BEGIN, COMMIT, ROLLBACK, SAVEPOINT, ROLLBACK TO, unidade de trabalho",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base didática para transações.
56,SRC-PG18-PSQL-AUTOCOMMIT-001,PostgreSQL 18 — psql AUTOCOMMIT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/app-psql.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,Autocommit no cliente psql; modo on/off,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Distinguir comportamento do cliente psql da semântica transacional do servidor.
57,SRC-PG18-ISO-001,PostgreSQL 18 — Transaction Isolation,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/transaction-iso.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,Read Committed; visibilidade; exceção de sequences; concorrência,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Nesta unidade usar apenas visão conceitual; aprofundamento administrativo fica fora do escopo.
58,SRC-PG18-SAVEPOINT-001,PostgreSQL 18 — SAVEPOINT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-savepoint.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,SAVEPOINT; ROLLBACK TO; RELEASE SAVEPOINT,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para semântica exata de pontos de salvamento.
59,SRC-MS-TRANSACTIONS-001,Microsoft Learn — Transactions (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/language-elements/transactions-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,"Autocommit, transações explícitas e implícitas, COMMIT/ROLLBACK",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Valida questão Quadrix Q3438123 e diferenças de modo transacional no SQL Server.
60,SRC-MS-ROLLBACK-001,Microsoft Learn — ROLLBACK TRANSACTION,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/language-elements/rollback-transaction-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-20,CRBIO01-2026-ATI; SETEC-2026-ATI,ROLLBACK total e rollback para savepoint no SQL Server,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparação de dialetos.
61,SRC-PG18-CONSTRAINTS-021,PostgreSQL 18 — Constraints,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-constraints.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,"CHECK, NOT NULL, UNIQUE, PRIMARY KEY, FOREIGN KEY, NULLS NOT DISTINCT, ON DELETE/UPDATE",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base atual para constraints e efeitos sobre DML.
62,SRC-PG18-ALTER-CONSTRAINTS-021,PostgreSQL 18 — Modifying Tables / Adding Constraints,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-alter.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,ALTER TABLE ADD CHECK/UNIQUE/FOREIGN KEY; SET NOT NULL; validação de dados existentes,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para criação tardia de constraints.
63,SRC-PG18-CREATETABLE-021,PostgreSQL 18 — CREATE TABLE,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-createtable.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,Sintaxe atual de constraints; DEFERRABLE; ENFORCED/NOT ENFORCED; extensões PostgreSQL 18,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para diferenças de versão e sintaxe avançada.
64,SRC-PG18-DEFAULT-021,PostgreSQL 18 — Default Values,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-default.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-21,CRBIO01-2026-ATI; SETEC-2026-ATI,DEFAULT e efeito de coluna omitida em DML,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,"DEFAULT é definição de valor padrão, não constraint de integridade no mesmo sentido de PK/FK/CHECK."
65,SRC-PG18-SELECT-022,PostgreSQL 18 — SELECT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-select.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-22; TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,"Semântica de SELECT, DISTINCT, GROUP BY, HAVING, operações e ordenação",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para prever forma e cardinalidade do resultado.
66,SRC-PG18-COMPARISON-022,PostgreSQL 18 — Comparison Functions and Operators,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-comparison.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-22,CRBIO01-2026-ATI; SETEC-2026-ATI,"Lógica de NULL, IS NULL, IS DISTINCT FROM e comparações",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Suporte para previsão de resultado com lógica ternária.
67,SRC-PG18-QUERY-PATH-023,PostgreSQL 18 — The Path of a Query,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/query-path.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,"Parser, rewrite, planner/optimizer, executor; plano físico distinto da ordem lógica",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base para separar semântica lógica de execução física.
68,SRC-PG18-EXPLAIN-023,PostgreSQL 18 — Using EXPLAIN,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/using-explain.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,EXPLAIN; nós de plano; custos; linhas estimadas; EXPLAIN ANALYZE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,EXPLAIN ANALYZE executa a instrução; cuidado com DML.
69,SRC-PG18-EXPLAIN-CMD-023,PostgreSQL 18 — EXPLAIN,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-explain.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Opções ANALYZE/BUFFERS; startup cost; total cost; actual rows/timing; efeitos colaterais,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Usar para cautela com EXPLAIN ANALYZE em INSERT/UPDATE/DELETE/MERGE.
70,SRC-PG18-INDEX-EXAMINE-023,PostgreSQL 18 — Examining Index Usage,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/indexes-examine.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Índice não é sempre melhor; ANALYZE; seletividade; custos; EXPLAIN ANALYZE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte para trade-offs de índice e estatísticas.
71,SRC-PG18-PLANNER-STATS-023,PostgreSQL 18 — How the Planner Uses Statistics,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/planner-stats-details.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,Estimativa de linhas; seletividade; estatísticas usadas no custo dos planos,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Aprofundamento de cálculo fica em TI-BD-004; aqui foco conceitual.
72,SRC-PG18-ANALYZE-023,PostgreSQL 18 — Updating Planner Statistics,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/routine-vacuuming.html#VACUUM-FOR-STATISTICS,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-23,CRBIO01-2026-ATI; SETEC-2026-ATI,ANALYZE atualiza estatísticas usadas pelo planner; autovacuum pode fazê-lo automaticamente,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Evitar confundir ANALYZE de estatísticas com EXPLAIN ANALYZE.
73,SRC-MS-TOP-024,Microsoft Learn — TOP (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/top-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,TOP; PERCENT; WITH TIES; necessidade de ORDER BY para resultado previsível,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base SQL Server para limitação de linhas; valida também a questão real Quadrix Q3761269 sobre TOP WITH TIES.
74,SRC-MS-ORDERBY-024,Microsoft Learn — ORDER BY / OFFSET / FETCH,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-order-by-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OFFSET/FETCH no SQL Server; paginação; restrições,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Não confundir FETCH de cursor com FETCH NEXT de paginação.
75,SRC-MS-OUTPUT-024,Microsoft Learn — OUTPUT clause,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/queries/output-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OUTPUT em INSERT/UPDATE/DELETE/MERGE; inserted/deleted,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com PostgreSQL RETURNING.
76,SRC-PG18-RETURNING-024,PostgreSQL 18 — Returning Data from Modified Rows,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/dml-returning.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,RETURNING em INSERT/UPDATE/DELETE/MERGE,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Contrastar com OUTPUT no SQL Server.
77,SRC-PG18-STRING-024,PostgreSQL 18 — String Functions and Operators,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-string.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Operador ||; concat; concat_ws; funções de string,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com + e CONCAT do SQL Server.
78,SRC-MS-CONCAT-024,Microsoft Learn — CONCAT (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/functions/concat-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,CONCAT; tratamento de NULL; conversão implícita,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com concat/|| PostgreSQL.
79,SRC-MYSQL84-SELECT-024,MySQL 8.4 — SELECT Statement,Documentação técnica oficial,P1,Oracle / MySQL,https://dev.mysql.com/doc/refman/8.4/en/select.html,MySQL 8.4,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT row_count; LIMIT offset,row_count; LIMIT row_count OFFSET offset",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparação breve; não ampliar além do valor de prova.
80,SRC-PG18-MATCHING-024,PostgreSQL 18 — Pattern Matching,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/functions-matching.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIKE, ILIKE e extensões PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ILIKE é extensão PostgreSQL e não pertence ao padrão SQL.
81,SRC-PG18-DATATYPES-024,PostgreSQL 18 — Data Types,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/datatype.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"BOOLEAN, DATE, SERIAL e outros tipos PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para comparação de tipos.
82,SRC-PG18-IDENTITY-024,PostgreSQL 18 — Identity Columns,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/ddl-identity-columns.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,GENERATED ALWAYS/BY DEFAULT AS IDENTITY,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com SQL Server IDENTITY e MySQL AUTO_INCREMENT.
83,SRC-MS-IDENTITY-024,Microsoft Learn — IDENTITY property,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/pt-br/sql/t-sql/statements/create-table-transact-sql-identity-property?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"IDENTITY(seed, increment) em SQL Server",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Distinguir propriedade IDENTITY da função IDENTITY.
